Island_Name,Acreage,Country,latitude,longitude,Large Acreage,Ocean Island,Income Potential,Mainland Power,Islands with Beaches,Turn Key,Airstrip or Fly-in,Income Producing,Lake Island,Seasonal,Historic,River Island,Mainland Lot,nearest_city,city_distance,price,Z_Price,$/Acre,Z_Value,P_Value,Z_Distance,P_Distance,Homicide Rate,CPI Score 2018,Standard error,Z_Homicide,P_Homicide,Z_CPI,P_CPI,Income_Potential
Heather Island,157,United States of America,27.050070299999998,-81.9874,0,0,0,0,0,0,0,0,0,0,0,0,0,Harbour Heights,4.19,999000.0,-0.3318919512900359,6363.0573248407645,-0.3608965362153796,0.35908839651940094,-0.2381911118972971,0.40586643522257493,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Clark Island,176,United States of America,29.239357309115,-83.055634328003,1,0,0,0,0,0,0,0,0,0,0,1,0,Levy County,16.37,997500.0,-0.3320208470674533,5667.613636363636,-0.3615878218695761,0.358830033247723,-0.12836505015962973,0.448930044115332,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Treetop Island,4,United States of America,42.378175537238995,-88.189944082803,0,0,1,1,0,1,0,0,1,0,0,0,0,Fox Lake,1.32,995000.0,-0.3322356733631488,248750.0,-0.1199588168684427,0.4522578858431875,-0.26406966667456355,0.3958631184889257,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Fort Montgomery Island,94,United States of America,45.006261,-73.34961899999998,1,0,0,0,0,0,0,0,1,0,1,0,0,Rouses Point,1.13,995000.0,-0.3322356733631488,10585.106382978724,-0.356699730645692,0.36065830360171675,-0.26578288110232684,0.39520321403680964,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Humphrey Island,17,United States of America,45.271943088414,-94.02734762485399,1,0,0,0,0,0,0,0,1,0,0,0,0,Maple Lake,3.21,975000.0,-0.3339542837287132,57352.94117647059,-0.31021151915387285,0.3782000556584621,-0.2470276915773393,0.40244339663810963,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Basin Island,26,United States of America,44.871577447949,-87.517389272491,0,0,0,0,0,0,0,0,0,0,0,0,0,Sturgeon Bay,7.34,950000.0,-0.3361025466856687,36538.46153846154,-0.33090154972245883,0.37035942567248054,-0.20978782006859004,0.4169166398565055,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
5003 THOMPSON LANE SE,4,United States of America,47.002125899999996,-122.72006,0,0,1,0,0,1,0,0,1,0,0,0,0,Tanglewilde-Thompson Place,4.43,950000.0,-0.3361025466856687,237500.0,-0.13114155349912685,0.44783166502830896,-0.23602705156749085,0.4067058394966687,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Yauchler Island,5,United States of America,42.828613,-74.124566,0,0,1,0,0,1,0,0,1,0,0,0,0,Schenectady County,3.42,949900.0,-0.3361111397374965,189980.0,-0.17837743302713666,0.42921328545736676,-0.24513413878875887,0.40317628511473713,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Tsuga Island,17,United States of America,44.887880828666,-69.26748524501299,0,0,1,0,0,1,0,0,1,0,0,0,0,Corinna,2.32,899000.0,-0.3404850031178579,52882.35294117647,-0.31465537789338655,0.37651166385736834,-0.2550527486337042,0.3993411792717419,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Bells Island,62,United States of America,34.732495604957,-76.50145020104999,1,1,0,0,1,0,0,0,0,0,0,0,0,Harkers Island,4.18,895000.0,-0.34082872519097074,14435.483870967742,-0.35287237443441233,0.3620920611329935,-0.23828128107770571,0.40583146940610715,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Dutra's Island,4,United States of America,38.030367290976,-121.5806391749,0,0,0,0,0,0,0,0,0,0,0,0,0,Bethel Island,3.43,895000.0,-0.34082872519097074,223750.0,-0.14480934271440746,0.4424307027815551,-0.24504396960835026,0.4032111930729523,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Bareneck Island,15,United States of America,43.884565966581,-69.738103797607,0,0,1,0,0,1,0,0,1,0,0,1,0,Woolwich,3.93,875000.0,-0.34254733555653516,58333.333333333336,-0.3092369887285409,0.37857062945810505,-0.24053551058792055,0.40495756884899137,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Brown Island,48,United States of America,45.2861258,-83.4799804,1,0,1,0,0,1,0,0,1,0,0,0,0,Alpena County,15.41,874900.0,-0.342555928608363,18227.083333333332,-0.34910344481692984,0.3635058252466657,-0.13702129147885475,0.4455069828366429,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Horse Island (Massachusetts),3,United States of America,42.2384343,-70.774486,0,0,0,0,0,0,0,0,0,0,0,1,0,North Scituate,1.46,750000.0,-0.35328865034131257,250000.0,-0.11871629057614447,0.45275006490451586,-0.26280729814884324,0.3963495550554339,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Namaste Island,8,United States of America,44.691832237258,-85.710048185181,0,0,1,0,0,1,0,0,1,0,0,0,0,Traverse City,6.59,749000.0,-0.3533745808595908,93625.0,-0.27415632974265397,0.3919822432911457,-0.21655050859923458,0.4142793294191731,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Big Trout Island 2,46,United States of America,46.055793737177,-83.852953161902,1,0,1,0,0,1,0,0,1,0,0,0,0,Thessalon,19.18,699000.0,-0.3576711067735018,15195.652173913044,-0.35211675115202734,0.36237535313809327,-0.10302751046481486,0.45897056846832507,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Fantasy Guyisland,3,United States of America,45.711388,-94.22299100000001,0,0,0,0,1,0,0,0,0,0,0,1,0,Rice,2.8,669000.0,-0.36024902232184836,223000.0,-0.1455548584897864,0.4421364030280305,-0.2507246279740917,0.40101350918517387,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Bachelor Island,4,United States of America,34.712632943113,-76.522873342037,0,1,1,0,1,1,0,0,0,0,0,0,0,Harkers Island,2.4,650000.0,-0.3618817021691345,162500.0,-0.2056931310370211,0.41851531223539007,-0.25433139519043546,0.39961977358534423,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Sandpoint Lake Island,2,United States of America,48.40720968791,-92.451170015283,0,0,1,0,0,1,0,0,1,0,0,0,0,Rainy River District,6.78,640000.0,-0.3627410073519167,320000.0,-0.04913481820744317,0.48040592799483217,-0.2148372941714713,0.4149470875897361,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Pine Island,2,United States of America,47.621050953776,-93.349835593146,0,0,1,0,0,1,0,0,1,0,0,0,0,Itasca County,15.25,600000.0,-0.3661782280830455,300000.0,-0.06901523888421497,0.47248874477330105,-0.13846399836539225,0.44493686032302293,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Eagles Nest Island,20,United States of America,46.233751,-89.400666,1,0,0,0,0,0,0,0,1,0,0,0,0,Vilas County,13.64,599000.0,-0.3662641586013237,29950.0,-0.3374506190723262,0.36788861573415427,-0.15298123641117586,0.43920653614040994,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Sunset Key,5,United States of America,28.174881,-82.79256099999998,0,1,0,0,0,0,0,0,0,0,0,0,0,Key Vista,1.92,595000.0,-0.3666078806744366,119000.0,-0.24893304600899976,0.40170628635652256,-0.2586595158500479,0.3979489791915005,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Bearberry Island,3,United States of America,47.46869,-88.100378,0,0,1,0,0,1,0,0,1,0,0,0,0,Keweenaw County,13.85,595000.0,-0.3666078806744366,198333.33333333334,-0.1700740439911383,0.4324759530029981,-0.15108768362259542,0.43995327400659023,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Hudson River Island,84,United States of America,43.271436791847,-73.666183252887,1,0,0,1,0,0,0,0,0,0,0,1,0,West Glens Falls,2.17,595000.0,-0.3666078806744366,7083.333333333333,-0.36018056671276866,0.3593560531678459,-0.2564052863398331,0.3988189531802706,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Coquina Key,1,United States of America,28.175594378305,-82.794281411551,0,1,0,0,0,0,0,0,0,0,0,0,0,Key Vista,1.97,595000.0,-0.3666078806744366,595000.0,0.2242209660981691,0.5887073149099333,-0.25820866994800495,0.3981229335520659,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Eugley Island,1,United States of America,43.997157770840005,-69.365959104755,0,0,1,0,0,0,0,0,0,0,0,0,1,Friendship,1.84,544000.0,-0.3709903371066258,544000.0,0.173525893372401,0.5688809616843685,-0.25938086929331666,0.39767069442029856,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Lake Winter Island,5,United States of America,45.811293312835,-90.98681996826201,0,0,1,0,0,1,0,0,1,0,0,0,0,Sawyer County,8.96,539500.0,-0.37137702443887777,107900.0,-0.2599666794846081,0.3974447380225438,-0.19518041284239782,0.42262585622763793,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Ormond By the Sea,1,United States of America,29.426010820628,-81.108991814819,0,1,0,0,0,0,0,0,0,0,0,0,0,Flagler Beach,3.55,500000.0,-0.37477127991086745,500000.0,0.12978896788350303,0.5516333042814363,-0.24396193944344713,0.40363014865773533,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Kidney Island,6,United States of America,46.408818223109996,-90.2384748435,0,0,1,0,0,1,0,0,1,0,0,0,0,Hurley,3.75,499900.0,-0.37477987296269527,83316.66666666667,-0.28440302989980676,0.3880507686536776,-0.24215855583527524,0.40432865353344083,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Angel's Nest,4,United States of America,26.518790999999997,-82.11927,0,0,0,0,0,0,0,0,0,0,0,0,0,Saint James City,2.92,495000.0,-0.37520093250225856,123750.0,-0.24421144609826645,0.40353353134992775,-0.24964259780918854,0.4014318765203257,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Johnson Island Alderson,36,United States of America,37.726818286747,-80.652204400911,1,0,1,0,0,1,0,0,0,1,1,1,0,Alderson,0.56,490444.0,-0.37559243194353414,13623.444444444445,-0.3536795587046827,0.3617895217469397,-0.2709225243856167,0.39322531035796254,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Etta's Island,4,United States of America,45.109884447481,-69.169785122684,0,0,1,0,0,1,0,0,1,0,0,0,0,Garland,4.96,479500.0,-0.376532855535571,119875.0,-0.248063277604391,0.4020427239733676,-0.23124808500583538,0.40856103787551573,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Kalgin Island,5,United States of America,60.476067500000006,-151.91807,1,1,1,0,1,1,0,0,0,0,0,0,0,Kalifornsky,21.77,460000.0,-0.37820850064199624,92000.0,-0.2757716139226417,0.391361743693372,-0.07967369273898904,0.46824839153719205,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Phoebe Island,2,United States of America,45.265029339485,-69.194745560545,0,0,1,0,0,1,0,0,1,1,0,0,1,Dover-Foxcroft,5.85,459000.0,-0.37829443116027445,229500.0,-0.13909372176983556,0.44468804465157835,-0.22322302794947055,0.41168096518002956,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Howard Island,2,United States of America,46.033126531118,-83.754128634393,0,0,1,0,0,1,0,0,1,0,0,0,0,Thessalon,17.47,449000.0,-0.37915373634305666,224500.0,-0.14406382693902853,0.44272503430870297,-0.11844644031468443,0.45285696534212583,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Majestic Island,1,United States of America,43.45952320713101,-88.870159994443,0,0,1,0,0,1,0,0,1,0,0,0,0,Beaver Dam,1.65,429000.0,-0.380872346708621,429000.0,0.059213474480963146,0.5236089613044984,-0.26109408372107995,0.39700997699814256,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Greer Island,5,United States of America,44.054161,-68.784542,0,1,0,0,0,0,0,0,0,0,0,0,0,Vinalhaven,2.38,395000.0,-0.3837939843300805,79000.0,-0.28869388736254337,0.38640782040449395,-0.2545117335512526,0.39955012020948555,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
"Bird Island, SC",1,United States of America,32.399649988038,-80.828334800928,0,1,1,0,0,0,0,0,0,0,0,0,0,Laurel Bay,4.32,375000.0,-0.3855125946956449,375000.0,0.005536338653679284,0.5022086682845689,-0.2370189125519854,0.40632105907877664,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Quiana Island,6,United States of America,57.001799820595,-135.30143311905002,0,1,1,0,0,1,0,0,0,0,0,0,0,Sitka,3.72,350000.0,-0.3876608576526004,58333.333333333336,-0.3092369887285409,0.37857062945810505,-0.24242906337650102,0.4042238582992499,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Fairy Island,1,United States of America,42.801781,-88.428177,0,0,1,0,0,1,0,0,1,0,0,0,0,East Troy,1.63,350000.0,-0.3876608576526004,350000.0,-0.019314187192285465,0.4922952331486346,-0.26127442208189716,0.39694044495302183,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,1
Gullah Island,3,United States of America,32.141802,-80.89379699999998,0,1,0,0,0,0,0,0,0,0,0,0,0,Bluffton,6.87,299000.0,-0.3920433140847896,99666.66666666667,-0.2681507859965458,0.39429162758342595,-0.21402577154779392,0.4152634800053979,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Stono Island,1,United States of America,32.661313452356,-79.99882145767201,0,0,0,0,0,0,0,0,0,0,0,1,0,Folly Beach,3.43,297000.0,-0.392215175121346,297000.0,-0.07199730198573073,0.4713020274921461,-0.24504396960835026,0.4032111930729523,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
No Mans Island,19,United States of America,39.016389118995,-74.817409947485,1,0,0,0,0,0,0,0,1,0,0,0,0,North Wildwood,1.46,200000.0,-0.4005504353943333,10526.315789473685,-0.35675816973222785,0.36063642697812825,-0.26280729814884324,0.3963495550554339,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Spuhn Island Lots,2,United States of America,58.341096855307,-134.65799237672,0,1,0,1,1,0,0,0,0,0,0,0,0,Juneau,9.06,169900.0,-0.4031369439945077,84950.0,-0.28277946221120376,0.38867294940783453,-0.1942787210383119,0.4229788231729283,6.5,29.0,3.25,-0.4440239925145586,0.328512618823393,-1.5996274094422234,0.05484063207546654,0
Spectabilis Island,460,Bahamas,24.35803210000001,-76.58215279999997,1,1,1,0,1,0,0,0,0,0,0,0,0,Arthur’s Town,60.1,62000000.0,4.909955594199632,134782.60869565216,-0.2332448009966777,0.4077856594432368,0.26594477576715136,0.6048591298477431,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Cave Cay,222,Bahamas,23.901611090339998,-76.26314199536101,1,1,1,0,1,1,0,0,0,0,0,0,0,George Town,40.22,60000000.0,4.738094557643193,270270.2702702703,-0.09856721556590275,0.4607409507060256,0.08668844511486669,0.5345404193489163,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Darby Island,554,Bahamas,23.8495955,-76.22763370000001,1,1,1,0,1,1,1,0,0,0,1,0,0,George Town,36.18,46000000.0,3.53506730174812,83032.49097472924,-0.2846855065148982,0.38794254775328746,0.050260096229794764,0.5200424389231789,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Little Ragged Island,700,Bahamas,22.1649094,-75.7051647,1,1,1,0,1,0,0,0,0,0,0,0,0,Gibara,77.87,35000000.0,2.589831600687705,50000.0,-0.31752049734386245,0.3754243444488207,0.42617540935322273,0.6650099826916479,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Big Grand Cay Archipelago,213,Bahamas,27.221578378814996,-78.31628549921899,1,1,1,0,1,1,0,0,0,0,0,0,0,High Rock,42.32,29000000.0,2.074248491018388,136150.23474178405,-0.23188535194039708,0.4083135309668124,0.10562397300067143,0.5420596482788427,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Frozen Cay and Alder Cay,84,Bahamas,25.543680537704,-77.713680267334,1,1,1,0,1,1,0,0,0,0,0,0,0,San Andros,39.08,29000000.0,2.074248491018388,345238.09523809527,-0.024047620686754916,0.4904073119300704,0.07640915854828699,0.5304532082794065,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Bird Cay,250,Bahamas,25.4003556,-77.815285,1,1,0,0,1,0,1,0,0,0,0,0,0,San Andros,27.33,26000000.0,1.8164569361837297,104000.0,-0.2638433615165786,0.3959503102016828,-0.029539628431810846,0.48821710690120795,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,0
Lera Cay,80,Bahamas,24.7615833,-76.26819444444399,0,1,1,0,1,0,0,0,0,0,0,0,0,Arthur’s Town,38.67,24000000.0,1.6445958996272907,300000.0,-0.06901523888421497,0.47248874477330105,0.07271222215153467,0.5289824387870685,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Leaf Cay Private Residences,15,Bahamas,24.150151,-76.473169,0,1,1,0,1,1,1,1,0,0,0,0,0,Arthur’s Town,60.08,24000000.0,1.6445958996272907,1600000.0,1.2232121051059521,0.8893752026741298,0.26576443740633415,0.6047896833250841,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Jwycesska Island,351,Bahamas,27.1206248,-78.08373459999999,1,1,0,0,1,0,0,0,0,0,0,0,0,High Rock,37.27,19000000.0,1.2149433082361931,54131.05413105413,-0.31341414264566886,0.3769830204120204,0.06008853689433153,0.5239574401501242,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,0
Frozen Cay,40,Bahamas,25.548584336378003,-77.71307239258999,0,1,1,0,1,1,0,0,0,0,0,0,0,San Andros,39.39,17000000.0,1.0430822716797543,425000.0,0.05523739034560879,0.522025329397328,0.07920440314095342,0.5315649788011646,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Charles Island,55,Bahamas,25.540893,-76.748171,1,1,1,0,0,0,0,0,0,0,0,0,0,Spanish Wells,1.08,16000000.0,0.9571517534015347,290909.0909090909,-0.07805179373729308,0.46889342658739114,-0.2662337270043698,0.3950296048273825,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Alder Cay,43,Bahamas,25.5368382,-77.71444609999998,0,1,1,0,1,1,0,0,0,0,0,0,0,San Andros,38.66,15000000.0,0.8712212351233152,348837.20930232556,-0.02047002560372571,0.49183421158385127,0.07262205297112602,0.5289465613394488,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Big Sampson Cay,121,Bahamas,24.212270800000002,-76.4772748,1,1,1,0,1,1,1,0,0,0,0,0,0,Arthur’s Town,58.08,14500000.0,0.8282559759842054,119834.71074380165,-0.24810332597248985,0.40202723115275235,0.24773060132461538,0.5978285733514574,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
Elizabeth Island Property,38,Bahamas,23.503712256995,-75.720227208398,1,1,1,0,1,1,0,0,0,0,0,0,0,George Town,4.3,14000000.0,0.7852907168450958,368421.05263157893,-0.0010032734110482968,0.4995997518846757,-0.23719925091280258,0.4062511087098095,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,1
An Island Within An Island,14,Bahamas,26.504536409891,-78.656153578821,1,1,0,0,0,0,0,0,0,0,0,0,0,Lucaya,2.09,12000000.0,0.6134296802886567,857142.8571428572,0.4847964799687138,0.6860896400428781,-0.25712663978310185,0.39854050658113727,29.7,35.0,5.39,1.466138236999821,0.9286946846950993,-0.4626118887519536,0.32182129269272663,0
